text;label
A partir dos resultados obtidos na fase 1 do Flatfish (EMBRAPII PILOTO) é ter um veículo e estação de docagem qualificados para  iniciar os testes em um campo de óleo e gás. Um exemplo funcional do veículo ao final da fase 2 será: um pesquisador programar uma missão autônoma . O plano de missão é validado por simulação . O veículo sai da estação de docagem, navega para área de interesse, inspeciona e retorna à estação de docagem.Continuar o desenvolvimento das funcionalidades do protótipo Flatfish, iniciado na fase EMBRAPII piloto, para inspeção em estruturas do setor de óleo e gás em ambiente offshore.;Automação e Robótica
Desenvolvimento de algoritmos de modelos matemáticos para imageamento sísmico e a validação do protótipo de códigos supercomputacionais do SPEED otimizados e paralelizados com o objetivo de ganho de performance e escalabilidade em arquiteturas de processamento de alto desempenhoDesenvolvimento de melhorias em software de imageamento sísmico.;Inteligência Artificial
Desenvolver um poste inteligente de iluminação pública, gerenciável remotamente, com sistema de geração fotovoltaica, módulo de sensores de temperatura, umidade, sismicidade, alagamento, ponto de acesso WIFI, câmera de vigilância 360° e detecção de disparo de armas de fogoDesenvolver um poste inteligente de iluminação pública, gerenciável remotamente, com diversos módulos tecnológicos e sensores embarcados.;Inteligência Artificial
Pesquisar e desenvolver um protótipo (prova de conceito) para verificar um novo método / tecnologia de identificação da porcentagem de combustíveis em carros flexDesenvolvimento de um protótipo de Sensor para medição do percentual de combustíveis em veículos.;Automação e Robótica
Pesquisar e desenvolver novo processo de manufatura para recuperar metais presentes em sucata eletrônica e minério oxidado por meio de planta piloto automatizadaDesenvolver processo de manufatura para recuperar metais presentes em sucata eletrônica.;Automação e Robótica
Pesquisar e desenvolver um sistema piloto semi automatizado para o processo de manufatura do Zinco durante as etapas de pré-estripamento, estripamento, empilhamento de placas de zinco e lixamento de placas de cátodo de alumínioPesquisar e desenvolver um sistema piloto semi automatizado para o processo de manufatura do Zinco;Automação e Robótica
Desenvolver uma prova de conceito de uma solução que utilize automação  avançada para localização de componentes no processo de manutenção e eventos em ensaios estruturais de  aeronaves.Desenvolver em ambiente relevante solução com realidade aumentada.;Automação e Robótica
Desenvolver, em até 12 meses, uma solução de software versão beta, testado em ambiente relevante, capaz de realizar análise de reparos colados em estruturas de compósitos, integrado à ferramenta de software de análise estrutural de danos e reparos (e-SRM Composites).Desenvolvimento de software para Análise de Reparos.;Sistemas de Comunicação
Pesquisar e desenvolver um sistema para aumentar a eficiência energética dos fornos de volatização de zinco, por meio do uso de combustíveis alternativos e recuperação de calorDesenvolver um sistema para aumentar a eficiência energética dos fornos através de tecnologias alternativas.;Integração de Sistemas
"PESQUISA E DESENVOLVIMENTO DE UM PROTÓTIPO PARA IDENTIFICAR ""BAGGINESS"" EM TECIDO EM TEMPO REAL.PESQUISA E DESENVOLVIMENTO DE UM PROTÓTIPO PARA IDENTIFICAR ""BAGGINESS"".";Prototipagem
Desenvolvimento de tecnologia para transporte multimodal de gás natural em contentores de compósitos - Fase II;Prototipagem
Desenvolver uma solução eletrônica de gestão e controle de abastecimento de veículos utilizando identificação por rádio frequência.Desenvolver uma solução eletrônica para controle de abastecimento.;Sistemas de Comunicação
Pesquisar, desenvolver, testar e validar um sistema (skid) com tecnologia de atomização (spray dryer) de até 20L.Desenvolver um sistema para testar tecnologia spray dryer na extração de contaminantes presentes nos efluentes.;Manufatura
Otimizar o processo de produção de biodiesel de OGR em escala piloto através de rota inovadora utilizando irradiação ultrassônica para uso em motores de veículos da frota de mineração.Desenvolver novo processo de produção de mistura de combustível.;Manufatura
Determinar os valores dos parâmetros de processo (vazão e granulometria de sólidos) para otimizar a vida útil do mineroduto, por meio de simulações computacionais e experimentos em protótipo em escala laboratorial.Determinar valores de parâmetros de processo por meio de simulações CFD.;Prototipagem
Desenvolver um protótipo funcional da eletrônica do “Preset” com funções de CLP dedicado, que atue como um Computador de Vazão, com interfaces de expansão para unidades remotas próprias de I/O´s e/ou IHM’s, com o objetivo de ter um equipamento flexível, expansível e interativo.Desenvolver protótipo funcional da eletrônica que atue como um Computador de Vazão.;Sistemas de Comunicação
Pesquisar e desenvolver protótipo de um sistema Nacional para realizar testes em tanques de combustíveis veiculares.Desenvolver protótipo para realizar testes em tanques de combustíveis veiculares.;Prototipagem
Desenvolver e validar um protótipo de hardware acelerador, utilizando arquiteturas Field Programmable Gate Array (FPGA), para auxiliar o processamento de itens do fluxo de trabalho de imageamento sísmico, que fazem uso dos algoritmos de Reverse Time Migration (RTM), Full-Waveform Inversion (FWI) e de métodos de diferenças finitas, a fim de obter um modelo computacional híbrido, escalável e específico para computação de alta performance (HPC).Desenvolver e validar um protótipo de hardware acelerador.;Prototipagem
Desenvolver um sistemade esquema de inversão estocástica de forma de onda (FWI - Full Waveform Inversion) para estimar macro modelos acústicos 2D da subsuperfície, assim como, a validação do protótipo de códigos computacionais otimizados e paralelizados com o objetivo de ganho de performance.Desenvolver e validar um protótipo de algoritmos e códigos computacionais para uma inversão estocástica de onda completa Full Waveform Inversion (FWI).;Inteligência Artificial
Desenvolver um protótipo de ferramenta e conjunto de controle autônomo, incluindo, mas não limitado a software, ambiente de simulação virtual e interface com usuário, para a limpeza e inspeção de integridade de juntas flexíveis submarinas (FlexJoints). Estas juntas são utilizadas na interface entre risers rígidos e tubulações fixas nas unidades flutuantes, como exemplo de um FPSO.Desenvolvimento de um protótipo de robô para limpeza e inspeção de juntas flexíveis em serviço na produção de petróleo e gás em navios-plataforma (FPSOs) e outras unidades flutuantes.;Automação e Robótica
Desenvolver um novo processo em escala piloto para fabricação de tampas em concreto polimérico utilizadas para para proteger as caixas de inspeção, tendo como referência os modelos atuais usados pela CEMIG, Telecom e Telefônica VIVO.Desenvolver concreto para aplicação em tampas.;Manufatura
Desenvolver novo processo de manufatura (rota tecnológica) adequada para a obtenção de um queijo frescal que reúna os benefícios da presença de probióticos, prebióticos e reduzido de lactose.Pesquisa de  rota tecnológica para obtenção de queijo frescal.;Manufatura
Desenvolver um protótipo eletrônico de uma plataforma de hardware para monitoramento da ocupação de leitos hospitalares e parâmetros clínicos de pacientes que ocupam as enfermarias hospitalares, tais como: ocupação do leito, batimentos cardíacos, temperatura e detecção da enurese.Desenvolver um protótipo de uma plataforma  para monitoramento da ocupação e parâmetros clínicos de pacientes em leitos hospitalares.;Inteligência Artificial
